Type;RepoLanguage;Title-Programmer;Title-GPT;NumberOfPrompts;TokensOfPrompts;TokensOfAnswers;CodeGPT;LinesUsed;LinesGivenGPT;Usage_Ratio_y_x;Similarity_Web_y_x;String;New-Feature ;Refactor;Security ;Bug-Fix ;Energy;StringGPT;NewFeatureGPT; RefactorGPT; SecurityGPT ;Bug-Fix GPT;EnergyGPT;CodeUSED
code file;NOREFERENCE;New-Feature ;String;1;4;504;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;BASH;Bug-Fix ;Prog-language  Refactor;2;98;888;GO;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
code file;BASH;Bug-Fix ;Refactor Prog-language ;6;483;1316;PHP;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0
code file;PYTHON;String;Refactor ;4;2213;1178;BASH;4;21;2;0.06;1;0;0;0;0;0;0;0;1;0;0;0;1
code file;PYTHON;Refactor ;Refactor Security New-Feature;8;163;3317;PYTHON;256;325;0;0.57;0;0;1;1;0;0;0;1;1;1;0;0;1
code file;BASH;String;String;1;22;451;GO;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;New-Feature ;String;1;75;423;JAVASCRIPT;17;17;2;0.01;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;NOREFERENCE;New-Feature ;String;1;5;352;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;New-Feature Prog-language ;Security ;9;64;459;NOREFERENCE;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
code file;PYTHON;Refactor ;String;3;99;1806;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;PYTHON;Refactor ;Refactor ;3;39;1541;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
code file;PYTHON;Refactor ;Refactor;2;40;852;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
code file;HTML;Refactor ;String;8;470;2855;JAVASCRIPT;72;198;0;0.09;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;ARC;Refactor  Refactor Prog-language;Refactor Security ;30;2858;12044;NOREFERENCE;110;417;0;0.08;0;0;1;1;1;0;0;1;1;1;1;0;1
code file;JAVA;String;String;9;759;4991;NOREFERENCE;173;276;0;0.22;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;C;String;String;2;32;1652;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;C;String;Prog-language ;1;10;297;SQL;0;20;0;0.04;1;0;0;0;0;0;0;0;0;0;0;0;0
code file;C;String;String;4;30;2398;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;C;String;Prog-language ;9;102;4263;JAVA;89;240;0;0.09;1;0;0;0;0;0;0;0;0;0;0;0;1
code file;C;String;String;6;59;3208;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;C;String;Prog-language Refactor Prog-language;4;41;1849;NOREFERENCE;10;86;0;0.11;1;0;0;0;0;0;0;0;1;0;0;0;1
code file;C;String;String;6;150;3691;NOREFERENCE;0;13;0;0.01;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;C;String;String;5;40;2208;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;C;String;Prog-language ;4;32;2951;JAVA;70;215;0;0.05;1;0;0;0;0;0;0;0;0;0;0;0;1
code file;C;String;Prog-language  LLM-ChatGPT String;4;52;3747;PYTHON;10;66;0;0.05;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;C;String; Bug-Fix ;15;427;3003;NOREFERENCE;33;111;0;0.05;1;0;0;0;0;0;0;0;0;0;0;0;1
code file;C;String;Prog-language  Security Bug-Fix;5;47;4304;NOREFERENCE;86;431;0;0.21;1;0;0;1;0;0;0;1;0;1;0;0;1
code file;C;String;Prog-language ;5;67;2631;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
code file;C;String;String;7;65;3695;NOREFERENCE;25;94;0;0.02;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;JAVA;Refactor  Refactor ;String;14;2041;8022;NOREFERENCE;0;29;0;0.01;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;PYTHON;Bug-Fix ;String;6;173;1291;NOREFERENCE;17;54;0;0.02;0;0;0;0;1;0;1;1;0;0;1;0;1
code file;PYTHON;Refactor ;String;1;2031;258;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;String;Energy;4;316;1243;SOLIDITY;28;51;0;0.01;1;0;0;0;0;0;0;0;0;0;0;1;1
code file;NOREFERENCE;String;Energy;4;316;1243;SOLIDITY;24;51;0;0.01;1;0;0;0;0;0;0;0;0;0;0;1;1
code file;BASH;Refactor ;Security  Refactor ;6;726;1521;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
code file;HTML;Refactor ;String;72;6473;35653;NOREFERENCE;1751;3191;2;0.37;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML;Refactor ;String;70;16031;33305;HTML;722;2986;0;0.32;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML; Security  ;String;2;33;623;NOREFERENCE;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;Refactor ; Bug-Fix ;9;4789;4451;PRISMA;76;253;0;0.05;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;HTML;Refactor ;String;16;180;6948;PYTHON;129;560;0;0.08;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML;Refactor ;New-Feature ;12;1876;6030;PYTHON;12;79;0;0.02;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;HTML;Refactor ;New-Feature ;43;4253;16220;PYTHON;91;539;0;0.18;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;HTML;Refactor ;New-Feature ;47;4183;19529;NOREFERENCE;97;610;0;0.18;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;HTML; Bug-Fix   Bug-Fix ;New-Feature ;1;51;143;BASH;0;1;0;0.01;0;0;0;0;1;0;0;0;0;0;1;0;0
code file;HTML;String;Prog-language;1;8;385;PYTHON;6;24;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
code file;HTML;String;Prog-language ;1;7;323;PYTHON;7;22;0;0.01;1;0;0;0;0;0;0;0;0;0;0;0;1
code file;NOREFERENCE;Refactor ;String;1;9;482;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;HTML;Refactor ;String;3;227;1182;NOREFERENCE;69;88;0;0.08;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;JAVASCRIPT;Refactor ;String;5;1093;998;NOREFERENCE;8;17;0;0.01;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;PYTHON;New-Feature ;String;1;706;88;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;PYTHON;Refactor;Refactor ;1;2589;891;HTML;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
code file;HTML;New-Feature  New-Feature  Bug-Fix;String;1;159;434;NOREFERENCE;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0
code file;HTML;New-Feature  New-Feature  Bug-Fix;String;1;159;83;NOREFERENCE;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0
code file;HTML;New-Feature ;Bug-Fix ;9;108;1372;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
code file;HTML;Refactor ;String;1;167;59;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;BASH;New-Feature  Bug-Fix ;String;5;200;1760;NOREFERENCE;10;55;0;0.05;0;1;0;0;1;0;1;1;0;0;1;0;1
code file;HTML;New-Feature ;Prog-language ;3;42;639;HTML;14;61;0;0.02;0;1;0;0;0;0;0;0;0;0;0;0;1
code file;JAVA;Refactor ;Prog-language New-Feature New-Feature;12;523;4328;JAVASCRIPT;111;324;0;0.08;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;NOREFERENCE;Refactor ;String;32;2721;16183;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;25;2189;14393;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;13;1033;5399;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;20;1537;10655;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;26;2196;13674;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;31;3808;18449;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;14;757;7407;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;14;1001;6345;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;23;3547;19236;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;31;1835;15145;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;C;String;Refactor ;3;38;1616;NOREFERENCE;5;20;1;0.01;1;0;0;0;0;0;0;0;1;0;0;0;1
code file;NOREFERENCE;Refactor ;String;2;799;714;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;1;90;139;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;1;309;7;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;2;1961;1666;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;4;1153;1521;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;2;1182;799;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;HTML;Refactor ;Prog-language Prog-language;3;31;1469;JAVASCRIPT;49;146;0;0.04;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;HTML; Security ; Security  ;1;114;531;JAVASCRIPT;4;36;0;0.01;0;0;0;1;0;0;0;1;0;1;0;0;1
code file;PYTHON;New-Feature ;String;1;10;801;BASH;25;38;1;0.22;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;PYTHON;New-Feature ;String;2;22;551;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;PYTHON;Refactor ;String;2;81;1137;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;PYTHON;String;String;14;2368;2095;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor  LLM-ChatGPT String;String;20;612;2668;NOREFERENCE;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0
code file;HTML;String;String;5;233;1417;JAVASCRIPT;11;68;0;0.05;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;JAVASCRIPT;String;String;3;83;1927;NOREFERENCE;11;22;0;0.02;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;JAVASCRIPT;New-Feature ;New-Feature New-Feature ;1;37;562;BASH;9;45;0;0.01;0;1;0;0;0;0;0;0;0;0;0;0;1
code file;JAVASCRIPT;New-Feature ;New-Feature ;2;351;390;BASH;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
code file;NIX;String;String;9;227;4543;PYTHON;104;114;0;0.06;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;NOREFERENCE;String;String;2;52;1361;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;C; New-Feature  New-Feature ;String;16;1809;6415;NOREFERENCE;19;75;0;0.01;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;C; New-Feature  New-Feature ;String;16;1809;6415;BASH;34;181;0;0.05;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;HTML; New-Feature;Refactor Security ;30;2858;12044;NOREFERENCE;110;417;0;0.05;0;1;0;1;0;0;0;1;1;1;0;0;1
code file;HTML;Refactor ;Refactor Security ;30;2858;12044;NOREFERENCE;110;417;0;0.08;0;0;1;1;0;0;0;1;1;1;0;0;1
code file;NOREFERENCE;String;String;1;896;296;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;String;String;1;896;214;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;New-Feature  Refactor  Security ; Security  New-Feature ;6;115;2972;NOREFERENCE;36;114;0;0.03;0;1;1;1;0;0;0;1;0;1;0;0;1
code file;BASH;String;String;2;1160;1674;MATLAB;51;93;0;0.13;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;C;New-Feature ;Prog-language;13;92;7439;JAVA;165;474;0;0.14;0;1;0;0;0;0;0;0;0;0;0;0;1
code file;C;Refactor ;String;14;621;5391;NOREFERENCE;203;324;0;0.22;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML; New-Feature  New-Feature  Bug-Fix New-Feature  New-Feature  Refactor ;Energy;64;516;6237;NOREFERENCE;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0
code file;HTML;New-Feature  New-Feature ;String;1;54;67;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;C; Security   Refactor  Bug-Fix ;Prog-language;2;16;663;PHP;0;9;0;0.01;0;0;1;0;1;0;0;0;0;0;1;0;0
code file;HTML;Refactor Prog-language ;Prog-language;25;460;18267;NOREFERENCE;311;2011;0;0.27;0;0;1;0;1;0;0;0;0;0;1;0;1
code file;HTML; New-Feature  Refactor  Refactor New-Feature  New-Feature  New-Feature ;Prog-language ;4;50;2059;JAVASCRIPT;7;208;0;0.01;0;1;1;0;0;0;0;0;0;0;0;0;1
code file;HTML;Refactor LLM-ChatGPT;LLM-ChatGPT Prog-language ;2;1808;563;NOREFERENCE;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
code file;NOREFERENCE;New-Feature ;String;1;6;357;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;JAVASCRIPT;Refactor New-Feature ;String;1;60;305;JAVASCRIPT;19;21;0;0.08;0;1;1;0;0;0;1;1;0;0;0;0;1
code file;C;New-Feature ;String;2;194;630;JAVA;16;58;0;0.03;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;HTML; Security  New-Feature ;Prog-language New-Feature ;3;480;813;SQL;14;64;0;0.03;0;1;0;0;0;0;0;0;0;0;0;0;1
code file;BASH;String;Refactor ;4;186;1100;NOREFERENCE;0;2;0;0.08;1;0;0;0;0;0;0;0;1;0;0;0;0
code file;HTML;Refactor ;Security New-Feature ;1;17;390;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
code file;ANDROID;Refactor  Bug-Fix ;String;12;2589;3862;NOREFERENCE;113;210;0;0.08;0;0;1;0;1;0;1;1;0;0;1;0;1
code file;JAVASCRIPT;String;String;1;160;475;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;String;2;45;396;PERL;2;6;2;0.01;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;C;Refactor ;String;8;916;2365;NOREFERENCE;5;13;0;0.01;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML;New-Feature ;String;1;65;460;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;ASTRO;Refactor ;String;1;22;316;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;ASTRO;Refactor ;String;1;52;609;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE; Bug-Fix ;New-Feature ;1;35;481;NOREFERENCE;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
code file;HTML;String;String;4;2814;2313;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;BASH;String;String;1;279;444;RUBY;4;15;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;HTML;New-Feature ;Refactor ;5;901;3873;HTML;104;377;0;0.03;0;1;0;0;0;0;0;0;1;0;0;0;1
code file;HTML;Refactor ;String;1;1356;43;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;ASTRO;String;String;3;1173;1554;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;ASTRO;String;String;13;1879;5134;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;PYTHON; Security  ;Refactor ;3;410;1000;NOREFERENCE;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
code file;PYTHON;New-Feature ;String;3;26;999;LUA;30;46;0;0.13;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;JAVA;New-Feature  Refactor ;String;9;1631;2910;XML;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0
code file;JAVA;New-Feature  Refactor ;String;4;202;2391;NOREFERENCE;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0
code file;JAVA;New-Feature  Refactor ;String;4;911;1195;JAVA;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0
code file;JAVA;New-Feature  Refactor ;Refactor;3;129;1244;NOREFERENCE;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
code file;JAVA;New-Feature  Refactor ;Prog-language;1;27;807;XML;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
code file;JAVA;New-Feature  Refactor ;New-Feature ;7;654;3069;JAVA;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
code file;JAVA;New-Feature  Refactor ;Refactor ;17;3273;7925;JAVA;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0
code file;JAVA;New-Feature  Refactor ;String;2;497;982;JAVA;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0
code file;JAVASCRIPT;String;New-Feature ;1;1048;374;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
code file;NOREFERENCE;String; New-Feature;2;36;561;BASH;1;2;1;0.03;1;0;0;0;0;0;0;0;0;0;0;0;1
code file;HTML;New-Feature ;String;6;201;2806;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;New-Feature ;String;5;158;2639;NOREFERENCE;0;7;0;0.01;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;New-Feature ;Refactor ;6;244;2905;NOREFERENCE;2;18;0;0.01;0;1;0;0;0;0;0;0;1;0;0;0;1
code file;HTML;New-Feature ;Refactor ;5;171;1614;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
code file;HTML;New-Feature ;Energy;2;30;293;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
code file;HTML;New-Feature ;String;2;130;266;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;String;String;23;246;4399;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;String; Security  Security;1;32;595;NOREFERENCE;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
code file;NOREFERENCE;Refactor ; New-Feature;1;12;466;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
code file;HTML;String;String;23;246;4399;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;String; Security  Security;1;32;595;NOREFERENCE;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
code file;HTML;New-Feature Prog-language ;Security New-Feature ;1;17;390;NOREFERENCE;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
code file;HTML;New-Feature  New-Feature New-Feature  LLM-ChatGPT New-Feature  New-Feature New-Feature  New-Feature  LLM-ChatGPT New-Feature  LLM-ChatGPT  LLM-ChatGPT  Bug-Fix  New-Feature  Refactor  LLM-ChatGPT String;String;3;70;1295;NOREFERENCE;0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0
code file;NOREFERENCE;String;Energy;4;316;1243;SOLIDITY;25;51;0;0.01;1;0;0;0;0;0;0;0;0;0;0;1;1
code file;HTML;String;Bug-Fix ;1;371;439;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
code file;BASH;Refactor ;Security ;9;64;459;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
code file;PYTHON;New-Feature ;String;1;15;333;PYTHON;11;31;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;C;Refactor ;String;28;7410;14221;VERILOG;105;887;0;0.31;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;JAVASCRIPT;New-Feature Prog-language New-Feature  New-Feature;String;13;1868;9844;JAVASCRIPT;241;984;0;0.14;0;1;0;0;1;0;1;1;0;0;1;0;1
code file;HTML;Refactor ;String;0;0;0;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;HTML;Refactor LLM-ChatGPT String; Bug-Fix ;1;21;219;JAVASCRIPT;2;3;2;0;1;1;1;0;0;0;0;0;0;0;0;0;1
code file;NOREFERENCE;New-Feature ; Bug-Fix ;2;523;990;PYTHON;53;83;0;0.07;0;1;0;0;0;0;0;0;0;0;0;0;1
code file;JAVA;Refactor ; Bug-Fix ;1;917;1118;JAVA;0;16;0;0.01;0;0;1;0;0;0;0;0;0;0;0;0;0
code file;BASH;New-Feature ;String;24;3987;7921;JAVASCRIPT;158;350;0;0.16;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;HTML;Refactor ;New-Feature ;19;3054;7864;BASH;43;244;0;0.09;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;HTML;New-Feature ;String;4;59;4183;HTML;38;437;0;0.06;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;C;Refactor;String;8;191;714;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;C;Refactor;New-Feature ;3;50;558;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
code file;C;Refactor;String;5;79;1031;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;C;Refactor;String;3;85;519;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;C;Refactor;String;5;72;1534;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NOREFERENCE;Refactor ;New-Feature ;19;3393;10350;NOREFERENCE;3;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;HTML;String;String;12;1205;7531;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;String; Bug-Fix ;2;643;550;PYTHON;1;9;0;0.02;1;0;0;0;0;0;0;0;0;0;0;0;1
code file;BASH;Refactor;String;10;137;3773;BASH;15;23;13;0.12;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML;Refactor ;String;22;280;6441;HTML;112;534;0;0.16;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;RUST;Refactor ;Prog-language New-Feature;2;63;1092;YAML;80;101;0;0.09;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;NOREFERENCE;Refactor ;String;6;203;3033;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;NUNJUCKS;Refactor ;String;1;61;649;BASH;50;55;2;0.14;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML;Refactor ;Energy;1;6;103;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
code file;NOREFERENCE;Refactor ;New-Feature ;1;15;445;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
code file;HTML;Refactor ;String;4;43;903;PHP;14;33;0;0.01;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML;Refactor  LLM-ChatGPT Bug-Fix;String;3;373;1210;NOREFERENCE;17;106;1;0.01;0;1;1;0;1;0;1;1;0;0;1;0;1
code file;NOREFERENCE;New-Feature ;String;2;67;687;NOREFERENCE;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;Refactor ;Refactor New-Feature;11;955;3661;HTML;48;213;0;0.07;0;0;1;0;0;0;0;0;1;0;0;0;1
code file;HTML;Refactor ;String;8;725;4565;BASH;274;451;0;0.22;0;0;1;0;0;0;1;1;0;0;0;0;1
code file;HTML;Refactor ;New-Feature ;19;3054;7864;BASH;43;244;0;0.13;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;PYTHON;Refactor;String;1;406;446;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
code file;HTML;String;String;23;246;4399;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;String; Security  Security;1;32;595;NOREFERENCE;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0
code file;BASH;Refactor ;Security ;5;20;1519;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
code file;C;String;String;22;757;9909;MATLAB;30;143;4;0.08;1;0;0;0;0;0;1;1;0;0;0;0;1
code file;BASH;Refactor ;Security ;9;64;459;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
code file;PYTHON;Refactor;Prog-language New-Feature;2;1766;705;JAVASCRIPT;3;21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
code file;HTML;New-Feature  Refactor ;Prog-language ;23;1493;9680;HTML;155;857;0;0.06;0;1;1;0;0;0;0;0;0;0;0;0;1
code file;HTML;New-Feature  Refactor ;String;14;753;9948;HTML;194;929;0;0.03;0;1;1;0;0;0;1;1;0;0;0;0;1
code file;C; New-Feature  New-Feature ;String;20;1503;6641;C;144;472;0;0.02;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;C; New-Feature  New-Feature ;String;10;177;3508;NOREFERENCE;91;330;0;0.01;0;1;0;0;0;0;1;1;0;0;0;0;1
code file;BASH;Refactor  Bug-Fix ; New-Feature;1;18;445;NOREFERENCE;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
code file;PYTHON;New-Feature  New-Feature  New-Feature ;String;4;383;740;NOREFERENCE;0;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0
code file;HTML;String; Bug-Fix ;5;476;2974;NOREFERENCE;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
code file;HTML;Refactor ; Bug-Fix ;2;593;1291;NOREFERENCE;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
