type;langrepo;prompts;tokensprompt;tokensanswer;proglang;linesused;linesgiven;similarity;usedornot;foundinuser;foundingpt;ADD;AI;APP;AUTOMATE;CREATE;DATA STORAGE;DOCUMENTATION;ERROR;EXAMPLE;FIX;FUNCTION;GITHUB;INSTALL;INSTRUCTIONS;LOAD;MODULE;NODE;OPERATING SYSTEM;PLUGIN;PROGRAMMING LANGUAGE;PROMPT;REFACTOR;SECURITY;SPOKEN LANGUAGE;TASK;TEST;TIME;TOKEN;UNIT;USE;VISUALIZATION;WEB
pull request;XML;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
pull request;XML;2;32;967;BASH;0;1;0.0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;XML;2;32;967;BASH;0;1;0.0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;XML;2;32;967;VISUAL BASIC;1;2;0.5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;BASH;0;9;0.0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;YAML;1;8;0.125;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;RUST;6;29;0.20689655172413793;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;RUST;0;3;0.0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;RUST;4;19;0.21052631578947367;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;RUST;4;19;0.21052631578947367;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;RUST;3;16;0.1875;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;XML;7;18;0.3888888888888889;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;32;967;VISUAL BASIC;1;2;0.5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;BASH;0;9;0.0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;YAML;1;8;0.125;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;RUST;6;29;0.20689655172413793;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;RUST;0;3;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;RUST;4;19;0.21052631578947367;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;RUST;4;19;0.21052631578947367;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;RUST;3;16;0.1875;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;XML;7;18;0.3888888888888889;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;2;32;967;VISUAL BASIC;1;2;0.5;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;340;756;BASH;1;1;1.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;2;340;756;BASH;1;4;0.25;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;8;679;6921;JAVASCRIPT;0;60;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;8;679;6921;JAVASCRIPT;0;42;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;8;679;6921;JAVASCRIPT;0;72;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;8;679;6921;JAVASCRIPT;0;100;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;8;679;6921;JAVASCRIPT;0;118;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;8;679;6921;JAVASCRIPT;0;130;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;8;679;6921;JAVASCRIPT;0;148;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;8;679;6921;JAVASCRIPT;0;152;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;1;6;0.16666666666666666;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;10;31;0.3225806451612903;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;10;31;0.3225806451612903;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;12;37;0.32432432432432434;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;9;27;0.3333333333333333;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;3;10;0.3;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;2;10;0.2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;2;7;0.2857142857142857;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;6;31;0.1935483870967742;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;JAVASCRIPT;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;7;26;0.2692307692307692;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;3;14;0.21428571428571427;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;7;30;0.23333333333333334;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;7;25;0.28;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1496;6505;BASH;26;83;0.3132530120481928;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;1;6;0.16666666666666666;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;10;31;0.3225806451612903;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;10;31;0.3225806451612903;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;12;37;0.32432432432432434;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;9;27;0.3333333333333333;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;1;0.0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;3;10;0.3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;2;10;0.2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;2;0.0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;2;7;0.2857142857142857;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;6;31;0.1935483870967742;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;JAVASCRIPT;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;1;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;0;2;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
pull request;BASH;20;1495;6505;BASH;7;26;0.2692307692307692;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
pull request;BASH;20;1495;6505;BASH;3;14;0.21428571428571427;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;7;30;0.23333333333333334;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;7;25;0.28;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;BASH;20;1495;6505;BASH;26;83;0.3132530120481928;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;7;56;0.125;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;9;61;0.14754098360655737;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;4;21;0.19047619047619047;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;9;64;0.140625;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;0;4;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;PYTHON;16;3392;6445;JAVASCRIPT;4;35;0.11428571428571428;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;PYTHON;16;3392;6445;JAVASCRIPT;7;42;0.16666666666666666;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;1;17;0.058823529411764705;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;5;33;0.15151515151515152;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;4;36;0.1111111111111111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;0;16;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;11;63;0.1746031746031746;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;5;30;0.16666666666666666;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;XML;0;4;0.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;5;35;0.14285714285714285;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;5;24;0.20833333333333334;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;16;3392;6445;JAVASCRIPT;6;36;0.16666666666666666;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;1;10;314;PYTHON;1;9;0.1111111111111111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;1;10;314;PYTHON;1;9;0.1111111111111111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;XML;1;10;314;PYTHON;1;9;0.1111111111111111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;C;1;10;314;PYTHON;1;9;0.1111111111111111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;GO;1;10;314;PYTHON;1;9;0.1111111111111111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;XML;1;1;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;3;3;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;22;24;0.9166666666666666;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;XML;2;2;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;16;16;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;8;9;0.8888888888888888;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;7;7;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;12;13;0.9230769230769231;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;13;13;1.0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;11;11;1.0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;JAVASCRIPT;4;1529;1673;JAVASCRIPT;12;12;1.0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;XML;1;1;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;3;3;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;22;24;0.9166666666666666;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;XML;2;2;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;16;16;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;8;9;0.8888888888888888;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;7;7;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;12;13;0.9230769230769231;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;13;13;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;11;11;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
pull request;PYTHON;4;1529;1673;JAVASCRIPT;12;12;1.0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
